Index,Label,Sentence
3430,1,제 앞에서도 두 사람이나 쓰러졌습니다.
3431,1,그 회사에서는 장갑을 많이 만든다."
3432,1,그는 나를 텔레비전 뉴스의 미로에서 건져 주었죠.
3433,1,이번 교전에서 북한 쪽의 피해가 없었던 것은 아니다.
3434,1,덕호는 문갑 위에서 산판을 꺼내 들며
3435,1,가수 이소라가 23일까지 서울 정동문화예술회관에서 공연을 펼친다.
3436,1,우리 나라에서 가장 많이 가꾸는 품종이다.
3437,1,하루종일 어머니의 목소리가 귓전에서 떠나지 않았다.
3438,1,외눈까풀이는 뒤에서 벽돌을 받들어주었다.
3439,1,차가운 시멘트 바닥 위에서.
3440,1,한국대표팀은 24일 메릴랜드주 저먼타운에서 마무리 훈련을 가졌다.
3441,1,라디오에서는 아나운서의 목소리가 계속 이어졌다.
3442,1,"프응미에서 봤잖아."
3443,1,잔디밭에서 스프링클러가 물줄기를 뿜어내고 있었다.
3444,1,그 안에서 그림자처럼 어렴풋이 드러나는 동화 속의 궁전!
3445,1,소논문에서는 참고문헌을 각주로 대신하는 경우도 있다.
3446,1,그리고 저녁에 학교에서 이 꼴을 당한 것이었다.
3447,1,호스트가 예약자 명단에서 그녀의 이름을 찾은 모양이었다.
3448,1,그 대목에서 이미정은 흐느꼈다.
3449,1,아닌 말로 산동네에서 살기는 했다.
3450,1,춘설은 땅이 아니라 나무들 가지에서 그대로 꽃이 된다.
3451,1,따라서 주로 소설과 희곡에서 성격이 문제가 되는 것이다.
3452,1,그 사이에서 내가 태어난 거예요.
3453,1,뉘 앞에서 못된 행사냐? 그만두지 못하겠느냐!
3454,1,그녀는 엄마의 눈물 앞에서 아무 말도 하지 않았다.
3455,1,그 중에서도 나는 좀 빨리 차리는 편이다.
3456,1,[자 이 방에서 같이 자요.]
3457,1,마치 전쟁에서 기습 공격하듯이 덮친단 말이에요.
3458,1,이런 점에서는 양시양비론에도 합리적인 면이 있다.
3459,1,바로 옆자리의 사내가 창 밖에서 신문을 보고 있었다.
3460,1,회사측의 무책임은 이에서 끝나지 않는다.
3461,1,창밖에선 여전히 나지막한 자동차 소음이 들려오고 있었습니다.
3462,1,그러나 이 과정에서 트랄라는 합당한 대우를 받지 못한다.
3463,1,밤이면 등불 밑에서 아이들에게 편지를 썼다.
3464,1,운전사 양반 나 방배동에서 좀 내려줘요."
3465,1,── 라디에이터에서 나는 소리는 아니에요.
3466,1,대학원 진학 준비하느라고 그쪽 대학에서 어학 코스를 밟고 있거든요.
3467,1,저는 더이상 이 세상에서 살고 싶지가 않습니다.
3468,1,아침이면 동대문시장 주변에서 일단 모였다.
3469,1,이제 나는 다른 여자들과 마찬가지로 화장실에서 담배를 피운다.
3470,1,슈퍼마켓에서 팔아라.
3471,1,우리 주변에서도 날로 자연색이란 것이 사라져가고 있다.
3472,1,머리 속에서 뭔가 맑아지는 느낌뿐이었다.
3473,1,예배당에서 얻었다."
3474,1,옆에서는 미나리와 대파를 볶는다.
3475,1,사생활인데 또 그 여자입장에서는 어떻겠어요.
3476,1,야자나무는 본래 열대지방에서 자라는 식물이다.
3477,1,천안에서 하룻밤을 자고 다음날 서울역에 도착했다.
3478,1,여기에서 다음과 같은 논의들이 대두됩니다.
3479,1,이 부근에서 특색이 있는 식물은 오갈피나무이다.
3480,1,일본에서도 교육이 달라져야 한다는 논의가 한창이다.
3481,1,몇 판 거푸 적당한 액수에서 패를 엎었다.
3482,1,어렴풋이 꿈 속에서처럼 들려 왔다.
3483,1,지금까지 그 말은 둘 사이에서 금기가 되어 있었다.
3484,1,현재 중학교에서 치러지는 시험은 대략 세 종류.
3485,1,문예회관 대극장에서 두번째 대회를 가졌다.
3486,1,그녀가 가리키는 쪽에서 나는 그를 발견했다.
3487,1,그런 점에서 부친은 심각한 희화의 대상이 된다.
3488,1,더 흥미있는 것은 성 밖에서 발견된 주거지들이다.
3489,1,뉴욕에서 영화관 하나도 아마 찾아가지 못할걸요.
3490,1,이 작품은 우리 근대시 속에서는 매우 낯선 것이지요.
3491,1,할머니 앞에서 나는 다시 한번 나발을 불었지.
3492,1,우리는 한용운에서 비슷한 역정을 본다.
3493,1,나는 그곳에서 하늘을 본다.
3494,1,그녀는 당시 25살로 광주여행사에서 부기원 일을 하고 있었다.
3495,1,북한 권력층에서도 그렇게 생각할 것입니다.
3496,1,"엄마와 아빤 이곳에서 만났어요.
3497,1,범람원은 장년기 이후의 지형에서 특히 넓어진다.
3498,1,이상에서 우리는 기본적인 원고지 사용법을 알아보았다.
3499,1,그러니까 이쪽에서 연락할 방법은 전혀 없다는 말씀이세요?"
3500,1,아르헨티나에서 처음으로 한국 화가들의 전시회가 열린다.
3501,1,이 점에서 다른 정신병과 다르다.
3502,1,그의 눈에서 빛이 천천히 꺼져들었다.
3503,1,나는 지금 무등경기장에서 막 돌아왔다.
3504,1,나도 그 머리 사진에서 보았어.
3505,1,한의학에서는 수족궐냉이라고 한다.
3506,1,볼리비아는 남미에서 베네수엘라 다음으로 천연가스 매장량이 많다.
3507,1,이 축문에서는 세대별 지칭만 차이를 보인다.
3508,1,뱃속에서 무두질을 한다.
3509,1,이런 내용의 루머가 증시 등에서 끊이질 않고 있다.
3510,1,이 혼돈 앞에서 나는 현기증을 느낀다.
3511,1,가히 세금은 요람에서 무덤까지 따라다니는 것이다.
3512,1,다른 가게가 「우주에서 가장 싼 집」
3513,1,"이따 저 관리계에서 따루 한번 보자구.
3514,1,폼페이우스는 시저와의 전투에서 패배해 이집트로 달아났습니다.
3515,1,부각푸스타에서의 점심은 여러가지로 인상 깊었다.
3516,1,그러나 머슴은 오늘도 하루종일 땡볕에서 땀흘리며 일했습니다.
3517,1,류트를 정면에서 바라본 모습이죠?
3518,1,관악산에서는 드문 나그네새이거나 번식종일 것이다.
3519,1,<소년소녀 족보이야기>도 그런 맥락에서 태어난 것이 아닐까.
3520,1,그들의 스포츠 선수들은 대부분 서방 국가들에서 훈련을 받는다.
3521,1,"이 쪽 집은 시골에서 무슨 약초 재배를 한대.
3522,1,코펜하겐 사람들은 술집에서 결코 술을 즐기지 않는다.
3523,1,산꼭대기에서 하느님께 빌었다.
3524,1,연출이 아래쪽에서 외쳤다.
3525,1,애-앵-. 밖에서 요란한 소리가 울렸다.
3526,1,"예전에 인터뷰 기사에서 봤거든요."
3527,1,그 세계에서 그들 둘은 하필 !만난 것이다.
3528,1,-부패 청산 제도화는 당내에서도 이견이 많다.
3529,1,가슴 밑바닥에서 회리바람처럼 분노가 휘몰아쳤다.
3530,1,이는 白외무상의 ARF 연설에서도 잘 드러난다.
3531,1,또 복싱 선수나 테니스 선수가 섬머힐에서는 인기를 끈다.
3532,1,한국문학의 기본 특질은 우선 구비문학에서 찾아야 한다.
3533,1,원래 최씨는 부산에서 살았다.
3534,1,그렇다고 군부대에서 대기료를 지불하는 것도 아니다.
3535,1,그 좋은 전례를 대우학술재단에서 마련했다.
3536,1,지난달 우리집 안마당에서 동네 족구대회가 열렸다.
3537,1,학교에서 인형이 없어졌다.
3538,1,아직도 태양은 우리의 머리 위에서 빛나고 있다.
3539,1,이미 지구의 여기저기에서 소식들이 들려오고 있다.
3540,1,그와의 대화에서는 초콜릿 아이스크림 맛이 난다는 사실을.
3541,1,그것은 어투뿐만 아니라 변화하는 눈빛에서도 읽혔다.
3542,1,밖에서 놀았습니다.
3543,1,그럼 학교에서 우리 교사들은 수수방관할 수밖에 없는가.
3544,1,여동생은 지난해 상업학교를 졸업하고 집에서 놀고 있어요.
3545,1,계곡에서는 수수 수수 물소리가 들려왔지.
3546,1,이명수에게도 13에서 밀어내기 포볼.
3547,1,영롱하기 짝이 없는 섬에서의 시퀀스들.
3548,1,그 앞에서 신작로가 두 갈래로 갈라져 있었던 것이다.
3549,1,여기 장묘터 산에서 가루를 뿌리는 것도 안됩니다."
3550,1,고기 입장에선 얼마나 열받는 일이겠어?
3551,1,유래없는 여유 속에서
3552,1,"북한에서도 음력 설을 쇠나요."
3553,1,관악산에서는 계곡과 산록에 흔하게 자생하고 있다.
3554,1,다른 교실에서는 한창 수업을 하고 있는 게 아닌가.
3555,1,그래 교실에서 전체 아이들이 청소를 한다는 것이 수라장이다.
3556,1,"그래 요즘은 저쪽에서 집적거리지 않나요?"
3557,1,그런데 기이하게도 내 앞에서 승강구가 열렸다.
3558,1,이 한마디면 경찰에서는 상을 주려 할걸."
3559,1,이런 반응은 비호남뿐 아니라 호남 인사 사이에서도 나왔다.
3560,1,짐승들이 없는 세상에서 인간이란 무엇인가?
3561,1,대한건설협회에서 이 일을 맡아 추진하고 있을 뿐이다.
3562,1,미국에서도 올해 상반기에 음반판매량이 9% 줄었다.
3563,1,기숙사에서는 선비를 예쁜이라고 별명을 지었다.
3564,1,'우리는 살인자 집에서 사지 않는다'.
3565,1,도처에서 드러날 것이다.
3566,1,은은한 웃음이 얼굴 위에서 가시지 않는구나.
3567,1,만추의 서울에서 러시아 낭만주의의 마지막 보루키로프 발레의 명작을 다시 만난다.
3568,1,그러므로 이하에서 간단히 그것을 소개하기로 한다.
3569,1,"우리가 시내에서 큰 음식점을 하거든.
3570,1,내일 학교에서 장례를 치른대.
3571,1,그녀의 피부에서 달콤한 멜론 향기가 났다.
3572,1,➀ 그만큼 현대 사회에서 언론의 중요성이 커졌다는 말이다.
3573,1,물론 일부 사람들은 여기에서 약간 혼란을 일으키리라 예상한다.
3574,1,손가락 끝에서는 불내가 났다.
3575,1,학교에서 독일말 이젠 안 가르쳐.
3576,1,의자에서 삐이걱 소리가 났다.
3577,1,터널에서 YS는 수없이 난타를 당했다.
3578,1,그러나 신문기자의 비애는 그에서 그치지 않는다.
3579,1,이런 의미에서 민족이나 역사도 가치가 된다.
3580,1,하물며 비즈니스 상에서의 일이라면 두말할 것도 없다.
3581,1,이것은 텍사스에서 만들어졌다.
3582,1,관악산에서는 우점적인 흔한 겨울새이다.
3583,1,세상에서 가장 정직한 것은 시간이라고 한다.
3584,1,그런 상황에서 갑작스레 지지율 5%를 넘어서기는 거의 불가능하다.
3585,1,참…… 너희 학교 강당에서 대학가요제 한다면서?
3586,1,"삼천만원 너희 조에선 뒷말하는 놈 없어?"
3587,1,섬머힐에서는 모두 동등한 권리를 가지고 있다.
3588,1,나는 어둠 속에서 여자의 얼굴을 살폈다.
3589,1,또 덕아웃에서는 내내 주머니난로를 꼭 끼고 있었다.
3590,1,반복되는 생활에서 아이들은 자연스레 매너를 몸에 익힌다.
3591,1,거기에서 행수님을 모살하였다는 여인네를 만났습니다."
3592,1,고위공직자들의 재산처분 움직임은 부동산가에서 그대로 나타난다.
3593,1,인체에서 뚜렷하게 눈에 보이는 피로는 근육의 피로이다.
3594,1,만태는 그런 중에서도 재미있는 의문을 발견해 내었다.
3595,1,6월호에서 박수영 선생의 「소라의 꿈」이 좋았다.
3596,1,{삼국유사}에서는 이렇게 기록하고 있다.
3597,1,그리구 그 뒤에서는 P꼬상의 이런 눈이 반짝이구……"
3598,1,남편은 주방에서 무언가를 만들고 있겠지요.
3599,1,단속기관에서는 조치해 주기를 바란다.
3600,1,자기의 입에서 "어라 재밌네?"
3601,1,외래어 사용의 강제 규제는 도처에서 혼선을 빚었다.
3602,1,장군이는 스무 날 동안 열아홉 밤을 유치장에서 잤다.
3603,1,사신도 중국 고대 사상에서 나온 방위도.
3604,1,옛날의 아이들은 학교 교실에서만 자란 것은 아니었다.
3605,1,우리의 입장에서도 예외일 수 없다.
3606,1,대학에서의 마지막 생활을 어떻게 장식하고 있는지 궁금하구나.
3607,1,정책실에서 제시할 거창한 우리 노조의 정책은 없습니다.
3608,1,실제로 이 짬뽕문화 혹은 퓨전문화는 터키의 음식에서 금방 나타납니다.
3609,1,그리고 이 민중운동 속에서 민중의 실체를 잡아내야 한다.
3610,1,나한테 세상에서 가장 큰일은 지금 눈앞에 있는 당신이에요.
3611,1,"조합에서도 그걸 모르는 바는 아니여.
3612,1,또 만원버스 속에서는 한가운데쯤에 서 있는다.
3613,1,집에서 라면이라도 끓여 먹자."
3614,1,오늘은 이 정도에서 마치죠.
3615,1,화해 겸 기분전환 겸 밖에서 만나도록 하자.
3616,1,그러다 한 여자가 극 마지막쯤에서 웃옷을 벗었다.
3617,1,"난 옆에서 경평대항전 구경이나 할까?"
3618,1,북한에서는 박시형이 1962년에 쓴 논문이 선구적이다.
3619,1,(2) 컴퓨터 활용을 위한 정책결정과정에서 교사의 참여 배제
3620,1,2차전에서도 심재학은 김감독의 심기를 건드렸다.
3621,1,차 안에서 그는 그녀의 손을 꼭 잡았다.
3622,1,그렇지만 어머니는 우리집에서 열흘도 머물지 않으셨다.
3623,1,안에서 아무런 반응이 없었다.
3624,1,지금 우리는 대곡분교장에서 편지를 쓰고 있습니다.
3625,1,"제가 10년째 이 곳에서 중국집을 하고 있습니다.
3626,1,첫시집의 후기에서 시인은 이렇게 이야기합니다.
3627,1,사람들이 사방에서 빙고를 외친다.
3628,1,판도는 악티움 해전에서 갈립니다.
3629,1,1976 년의 대통령 선거에서 민주당 후보인 카터에게 패하였다.
3630,1,광업에서는 17세기 중엽 이후 설점수세(設店收稅)로 넘어갔다.
3631,1,신일고에서 야구를 했거든요.
3632,1,고아에선 만남이 자연스럽고 헤어짐 또한 그러하다.
3633,1,돌개에서 제일가는 부잡니다.
3634,1,그때 노루목 쪽의 잔등에서 경운기 엔진 소리가 났다.
3635,1,이번에는 바로 등 뒤에서 소리가 난다.
3636,1,그러나 일본 사회와 한국 사회에서의 그것은 각각 그 양상이 다르다.
3637,1,독일에서 인구 50만 이상이면 대도시라고 한다.
3638,1,언젠가는 그대의 공을 회사에서도 알아주리라.
3639,1,돈암동에서 전차를 탔습니다.
3640,1,그런데 베트남에서 이백오십불을 내놓으라고.
3641,1,그때 나는 그의 눈에서 보았습니다.
3642,1,[저 뒤에서 보낸 거요.]
3643,1,작가는 인간 역사를 자연 속에서도 본다.
3644,1,"노상에서 면목 없심더."
3645,1,이것은 동양인의 시각에서 봤기 때문일 것이다.
3646,1,방에서 「북술이」를 썼다.
3647,1,역 앞의 대중 사우나에서 목욕하고 일찌감치 출근하면 됐다.
3648,1,수학을 좋아하며 대학에서도 수학을 전공했다.
3649,1,라디오 스테이션에서 긴급뉴스가 흘러나오고 있었다.
3650,1,이 책을 저도 집에서 받아보고 싶습니다.
3651,1,머릿속에서 공범자란 말이 벌떼처럼 잉잉댄다.
3652,1,폐쇄된 특사 속에서도 후미진 밀실!
3653,1,돈암 선우협의 학식과 월포 홍경우의 재주 또한 이곳 서도에서 나왔다.
3654,1,경찰에서는 유형기 씨를 잡아 입막음할 생각인가 본데.
3655,1,다음으로는 문화수용에서 드러나는 엘리트와 민중간의 편차다.
3656,1,호는 우석이며 서울에서 태어났다.
3657,1,바로 그런 시점에서 학문을 논하고 있다.
3658,1,이또오와의 필담에서도 그는 기개를 잃지 않았다.
3659,1,리엔은 그의 옆에서 책을 읽고 있었다.
3660,1,문 밖에서 머뭇거리던 사나이는
3661,1,사람의 행동은 이 세계의 지평 안에서 일어난다.
3662,1,기사님은 세상에서 가장 빼어난 승리자이십니다.
3663,1,당시 사회에서 군자는 지배계층의 사람을 가리키는 말이었다.
3664,1,정부는 올 가을 모스크바에서 러시아와 협상에 들어간다.
3665,1,스위스 측의 붉은 바라크에서의 점심
3666,1,그 학교에서 나는 평범한 존재일 수밖에 없었다.
3667,1,아침마다 세면대 거울 앞에서 속으로 되뇌어 보는 장단이었다.
3668,1,"형님예 나는 한울에서 잘 지냅니다."
3669,1,만드는 전과정을 유럽에서 그대로 도입했다.
3670,1,관악산에서 번식할 수 있을 것이다.
3671,1,가슴 트래핑 축구 축구 경기에서 공을 멈추게 하는 기술의 한 가지.
3672,1,전찻길 모퉁이 꽃 가게 앞에서 아주머니는 멈추었습니다.
3673,1,전문가이자 주류집단에서 하는 일이기 때문이었다.
3674,1,승호는 동백나무 위에서 큰 소리로 대답했다.
3675,1,하여튼 아버님은 우리 마을에서 제일 행복한 어른 축에 낀다.
3676,1,현대인은 컴퓨터에서 미래의 유토피아를 그린다.
3677,1,그 속에서 겸서 어른의 목소리가 들리는 듯했지요.
3678,1,안개섬 모퉁이에서 바다가 울었다.
3679,1,● 목욕탕에서 때를 벅벅 미는 것
3680,1,이곳에서 나는 오얏은 발해 특산물로 유명하였다.
3681,1,넷째 판에서 이태현은 김경수의 초강력 배지기에 걸려 무릎.
3682,1,미국에서도 대통령의 교대는 이래서 순조롭지가 않다.
3683,1,마을에서 보면 사위가 온통 광활한 평야다.
3684,1,그날 저녁 그는 우리 방 윗목에서 잤다.
3685,1,특히 이 작업은 국내 특수영상제작사 비손택에서 맡아 이채.
3686,1,하고는 사무실에서 일하는 아가씨에게 차를 부탁했다.
3687,1,영락없이 장거리에서 화장품을 파는 풍각쟁이이다.
3688,1,여기에서 벌써 성리학의 한국적인 특색이 드러난다.
3689,1,「그런 일이라면 댁에서 염려하실 것 없어요.
3690,1,부식거리는 그 자리에서 쌀로 바꿔주었다.
3691,1,오늘날 프랑크푸르트나 비엔나 지방에서는 핫도그란 이름을 쓰지 않는다.
3692,1,시골에서 무료한 일상을 보내는 프란체스카.
3693,1,정란아 작지만 13평 아파트에서 우리 인생을 시작해보자.
3694,1,이날 부산월드컵경기장에서 열린 2002 월드컵 D조 예선 첫 경기.
3695,1,즉 이런 과정에서 서로가 서로에게 의미가 되는 것이 아닐까?
3696,1,내가 그 방에서 기거하며 중학교를 마칠 그때까지도.
3697,1,첫 번째의 것은 월정사(月精寺)에서 본 돌이다.
3698,1,그는 자기 방에서 언제나 무언가를 하고 있었다.
3699,1,그 때 아래쪽에서 두런두런 말소리가 들려 왔다.
3700,1,"여보 극장에서 애가 바뀐 모양이네요.
3701,1,가령 최근의 강석경의 작품에서 예를 들어보자.
3702,1,- 왜 기수는 서구관광단 앞에서 하필 헝가리의 자존심을 부르짖었을까.
3703,1,막돌이도 엄마 저고리에서 무럭무럭 자랐습니다.
3704,1,"이 집에서 밥까지 얻어먹었는데."
3705,1,취직관계에서처럼 역지사지가 필요한 것이 없다.
3706,1,바다에서 봤던 그 흰색 지프를.
3707,1,샤갈 1887 ~ 1985 러시아에서 태어난 프랑스의 화가.
3708,1,선사의 호의로 수덕사의 암자 견성암에서 정양할 수 있었다.
3709,1,그러나 법원에서 이루어지는 부동산 경매는 이런 식으로 진행되지 않는다.
3710,1,기업의 이름은 어떤 광고보다도 경기장에서 환호된다.
3711,1,정신과 외래에서 많이 만나는 환자들은 대인 공포증 환자다.
3712,1,"서울 가는 길목에서 검문하라고 지시하기는 했지만.
3713,1,어제 서울 아인각(亞人閣)에서 최태규 씨가 편지를 보냈다.
3714,1,그때 그녀는 거울 속에서 그를 보았다.
3715,1,그들의 존재 양식을 소설 속에서 세우고 싶다.
3716,1,처음에는 해외 개발공사 부근에서 벌이를 했수다.
3717,1,"그럼 너 우리 집에서 같이 살자."
3718,1,이씨는 현장에서 시민들의 신고로 경찰에 붙잡혔다.
3719,1,동양사상 그중에서도 특히 불교사상에 그녀는 관심이 많다.
3720,1,시아버지는 경절공파(敬節公派)에서 양자를 왔다.
3721,1,횡단보도 앞에서 신호를 기다리는 동안 윤재홍이 말했다.
3722,1,7 월경에 황록색의 꽃이 줄기 끝이나 잎겨드랑이에서 핀다.
3723,1,그야말로 그런 면에서 천생연분이 아닐 수 없지요.
3724,1,학교에서 무용을 하였다.
3725,1,할머니 집에서 빈집의 뒤안이 들여다보였다.
3726,1,그런 점에서는 우리 인생의 축소판이라고 해도 무방합니다.
3727,1,휴전선에서의 남북음악회 이전에 당신 자신이 휴전선이 되어야 합니다.
3728,1,하루는 글방에서 선생 원숭이가 이런 말을 했다.
3729,1,부산에서 있었던 일이다.
3730,1,하루는 주재소에서 불렀다.
3731,1,북측에서도 문책이 이뤄졌다.
3732,1,역시 산부인과에서 처녀성 검사까지 받았다.
3733,1,연쇄점 아가씨의 말대로 기름집에서는 휘발유를 팔지 않았다.
3734,1,알렉산더 칼더는 1898년 미국 펜실베이니아의 미술가 집안에서 태어났다.
3735,1,줄곧 인천 공장에서 활동하고 있다는 얘기를 들었다.
3736,1,집에서는 이렇게 돌변한 내가 골칫거리였다.
3737,1,집에서는 애들을 걱정하는 전화가 끊이질 않는다.
3738,1,현우가 집으로 돌아오니 방안에서 어머니가 말했다.
3739,1,가운데에서 걸어가고 있는 그림자는 가장 땅딸하다.
3740,1,하긴 그 언니 입장에서는 의붓아버지와 엄마가 미웠겠죠.
3741,1,당신의 소설 「꿈」처럼 이제 악몽에서 깨십시오.
3742,1,진우 씨는 과연 인생에서 무엇을 본 것일까…….
3743,1,나는 모친 앞에서도 여러 아낙네에게 핀잔을 주었다.
3744,1,객석 곳곳에서 함께 박자를 맞춘다.
3745,1,글쎄 근데 집에서 놀기만 하는 데도 밤낮 피곤하다나.
3746,1,술에서 깨었다.
3747,1,그즈음 일 때문에 참석한 자리에서 우연히 들은 얘기.
3748,1,전남대학교 근처에서 하숙을 치고 있지.
3749,1,서울에서 그 지역을 부른다.
3750,1,다시 받은 성적표에서 너는 60등이었다.
3751,1,나는 그애처럼 저승에서 살고 싶지도 않다.
3752,1,현대사회에서 자격증만큼 확실한 타이틀은 없다.
3753,1,이상 고성 현장에서 어수선이가 전해드렸습니다.
3754,1,세계적 대가로서는 우리나라에서 흔치 않은 일이다.
3755,1,그런 면에서 점은 남성보다는 여성들에게 더 어울린다.
3756,1,마더 구스 이야기는 1600년 중반에 프랑스에서 인기가 높았다.
3757,1,헤겔과 조동일의 비교는 다른 각도에서 다시 해야 한다.
3758,1,그러나 여기에서 중요한 것은 죽음 자체에 대한 원한이다.
3759,1,우리집에서는 진짜 숫처녀는 안 쓴다.
3760,1,그때 누군가가 대문간에서 어른거렸다.
3761,1,나는 한국에서 교편 생활을 상당히 오래했다.
3762,1,그들은 몇 명이서 그곳 2층 방에서 잠을 잤다.
3763,1,꿈 속에서도 나는 안심하면서 연방 웃었다.
3764,1,"내가 메일에서 분명히 썼잖아 인마.
3765,1,대학에서 입학허가가 나왔기 때문이었다.
3766,1,이곳에서 좀 머물러야겠어.
3767,1,열고야국에서는 물론 그런 무지스러운 일은 결코 벌어지지 않는다.
3768,1,그의 말이 귓가에서 메아리쳤다.
3769,1,마즈다의 테이프도 그런 짐보따리 속에서 흘러나온 것이었다.
3770,1,지난날 남자의 한복 차림에서 머리에 쓰던 쓰개이다.
3771,1,그래서 율아는 학교에서 베스트드레서(?)로 통한다.
3772,1,한 20년 전쯤 부산방송국에서 있었던 일이다.
3773,1,첫 대회에서 너무 힘을 뺐나?
3774,1,윤건은 뒤에서 이런 소리를 모두 들었다.
3775,1,결론에서 처음 제기하기에는 각도가 다른 문제다.
3776,1,그런 소년의 어깨에서 김이 올랐다.
3777,1,달은 여기에서도 잘 보이는 걸요."
3778,1,"무슨…… 얘는 거기에서 나오는 잡지기자여.
3779,1,"창가에서의 차 한 잔 그리고 깊어가는 겨울의 향기.
3780,1,즐거운 곳에서는…
3781,1,학교에서도 조금 숨이 가빴다.
3782,1,장기의 예에서 보자.
3783,1,미국에서 '생산적 우상'은 1920 년대까지 위세를 떨쳤다.
3784,1,교육 부문에서만도 14조원이 나가야 한다.
3785,1,등줄기와 가슴팍에서 땀방울들이 스멀거렸다.
3786,1,*한국화가 박명선 개인전이 9일까지 국회 의원회관에서 열린다.
3787,1,방송국에서는 대략 1년에 두 번 정도 개편을 한다.
3788,1,오후 동편 산에서 쓰르라미가 울었다.
3789,1,나는 한 1년을 그 을씨년스런 곳에서 살았다.
3790,1,운동장에서 한 시간을 기다리고 있으니 너무 쓸쓸했다.
3791,1,5학년 5월에 정심국민학교에서 영남국민학교로 전학 옴.
3792,1,호남 이외의 지역에서 당선자를 내면 침체 분위기 반전이 가능하다.
3793,1,관광지에서 바가지 쓰는 일과는 또다른 것이다.
3794,1,[어디서 훔쳤어?] [동대문에서요.]
3795,1,그는 1년 중 반 이상을 외국에서 보냈다.
3796,1,텔레비전에서 평범한 얘기를 하면 오히려 그게 더 이상해.
3797,1,건반 위에서 자꾸 손이 헛도는 느낌이었다.
3798,1,"학교에서 무슨 기별이 왔다나 봐.
3799,1,멀리 마을에서 깜박여오는 저 불빛!
3800,1,방문이 밖에서 닫혔다.
3801,1,시간이 흐르지 않는 곳에서 존재는 상황을 초월한다.
3802,1,독자는 여기쯤에서 틀림없이 제동을 걸 것이다.
3803,1,선생께서는 1913년 서울 운니동에서 태어나셨습니다.
3804,1,그런 의미에서 지금 우리는 문화의 문을 열어야만 한다.
3805,1,기의 교류는 뜻만 있으면 어디에서든 가능하다.
3806,1,그러나 방법론에서는 서로 엇갈렸다.
3807,1,얼핏 두 사람의 시선이 허공에서 부딪쳤다.
3808,1,아라리오 광장에서 노래부르는 교사 가수 김헌영(32세).
3809,1,50 년대 말기는 미국에서 영웅 데비드 크로케트 붐이 일어나던 때다.
3810,1,물론 아기는 해외의 양부모 밑에서 행복한 미래를 보장받는다.
3811,1,옛날부터 약은 그렇게 선전 속에서 판매되어 왔다.
3812,1,"네 불두덩에서는 식초가 됫박으로 쏟아지느냐? "
3813,1,그녀와 같은 직장에서 일할 때였다.
3814,1,── 육지에서 비행기 탑승권을 미리 교부받지 않았습니까?
3815,1,교통부에서 잔뼈가 굵은 행정고시 출신.
3816,1,그의 얼굴에서는 웃음이 떠나지 않았다.
3817,1,그리고 그 안에서 따스한 김을 내뿜는 블랙 커피.
3818,1,그러나 아마 회사에서도 얼씨구나 할 겁니다.
3819,1,집안에서 얼마나 애지중지하는지 머슴애가 꼭 계집애 같대.
3820,1,오늘은 106호에서 차를 마시는 날이다.
3821,1,조국과 인민 앞에서 도대체 내가 한 일은 무엇일까.
3822,1,나는 범수 곁에서 이야기를 많이 나누었다.
3823,1,아래층에서 부산한 소리가 났다.
3824,1,12월 20일 낮 덕적도 진리에서 반대 설명회가 있었다.
3825,1,▶"그쪽은 당에서 한 푼 보조 없어요."-한화갑
3826,1,일각에서는 전총무원장 석주 스님도 종정 후보로 꼽고 있다.
3827,1,11월7 8일 이틀간 서울 장충어린이야구장에서 열린다.
3828,1,나는 그런 역경 속에서 남부럽지 않게 생활하고 싶다.
3829,1,영국에서 제일 유명한 학교로 '이튼' 고등학교가 있다.
3830,1,아니야 실내에서는 어디서든지 신발을 벗어.
3831,1,당연히 이 과정에서 학부모들과 심한 마찰이 발생한다.
3832,1,스스로 "골프에서 벙커샷을 날리는 기분"이라고 말한다.
3833,1,그리고 난 이곳에서 태어났구요.
3834,1,출가한 자리 해인사 백련암에서 열반에 들었다.
3835,1,이 지방에서 주로 쓰이는 방법은 간장 병용법이다.
3836,1,중세의 어둠 속에서는 인간이 보이지 않았다.
3837,1,이 점에서는 생명보험회사의 종업원퇴직적립보험도 똑같다.
3838,1,<최후의 만찬>에서 직접 한번 소실점을 찾아보시겠습니까?
3839,1,사진 전송은 주로 통신사나 신문사에서 사진을 전송하는 데 쓰인다.
3840,1,세상 한쪽에서는 휴거소동이 일어나고 있었다.
3841,1,그것도 같은 탕 속에서.
3842,1,나는 바가토르에서 하루 종일 수영을 했다.
3843,1,화실에서 지독한 독재자로 문하생들과 불화가 잦았다더라.
3844,1,나는 남편의 지갑에서 돈을 훔치고 싶었다.
3845,1,위에서 갑자기 꽝 소리가 나잖아.
3846,1,"여보게들 장거리에서 사당패들 곰뱅이가 텄다네."
3847,1,정 의원은 지금 여러가지 점에서 비판과 의혹을 받고 있다.
3848,1,그는 에로비디오 업계에서 '작가주의' 감독으로 불린다.
3849,1,"레코드가게에서 월급을 줄까?"
3850,1,그 필자를 대신하여 이 자리에서 바로잡아야겠다.
3851,1,서울소재 S은행에서도 이와 비슷한 일이 생겼다.
3852,1,어젯밤 이 앞 다리에서 그 미인과 마주쳤구먼…… 그런데……"
